Inventory_ID,Product_ID,Warehouse_ID,Supplier_ID,Stock_Quantity,Reorder_Level
I02612,362,W002,S003,866,105
I02613,362,W003,S039,266,86
I02614,362,W004,S027,315,104
I02615,362,W005,S030,407,71
I02616,362,W006,S042,956,145
I02617,362,W007,S001,357,106
I02618,362,W008,S004,188,90
I02619,362,W009,S004,693,139
I02620,362,W010,S032,927,24
I02621,363,W001,S040,455,76
I02622,363,W002,S033,235,65
I02623,363,W003,S005,553,36
I02624,363,W004,S008,120,57
I02625,363,W005,S004,756,94
I02626,363,W006,S019,534,109
I02627,363,W007,S012,865,135
I02628,363,W008,S019,462,146
I02629,363,W009,S027,425,38
I02630,363,W010,S028,745,108
I02631,364,W001,S045,718,54
I02632,364,W002,S041,692,170
I02633,364,W003,S050,517,58
I02634,364,W004,S040,800,198
I02635,364,W005,S013,306,120
I02636,364,W006,S033,402,43
I02637,364,W007,S044,867,40
I02638,364,W008,S016,122,180
I02639,364,W009,S009,583,152
I02640,364,W010,S022,133,139
I02641,365,W001,S024,444,182
I02642,365,W002,S035,543,55
I02643,365,W003,S005,193,148
I02644,365,W004,S026,82,94
I02645,365,W005,S043,392,20
I02646,365,W006,S017,992,41
I02647,365,W007,S003,663,43
I02648,365,W008,S022,848,78
I02649,365,W009,S048,533,91
I02650,365,W010,S011,980,37
I02651,366,W001,S031,581,62
I02652,366,W002,S012,755,180
I02653,366,W003,S020,390,21
I02654,366,W004,S036,125,67
I02655,366,W005,S032,746,21
I02656,366,W006,S023,215,87
I02657,366,W007,S038,999,144
I02658,366,W008,S027,565,45
I02659,366,W009,S038,117,59
I02660,366,W010,S045,533,61
I02661,367,W001,S031,466,61
I02662,367,W002,S002,535,76
I02663,367,W003,S015,805,89
I02664,367,W004,S036,105,132
I02665,367,W005,S012,366,76
I02666,367,W006,S028,572,84
I02667,367,W007,S007,791,100
I02668,367,W008,S027,492,41
I02669,367,W009,S045,674,116
I02670,367,W010,S014,122,92
I02671,368,W001,S041,260,183
I02672,368,W002,S049,770,177
I02673,368,W003,S028,565,142
I02674,368,W004,S041,866,21
I02675,368,W005,S033,115,167
I02676,368,W006,S031,326,137
I02677,368,W007,S049,836,141
I02678,368,W008,S039,713,36
I02679,368,W009,S014,164,190
I02680,368,W010,S038,671,183
I02681,369,W001,S028,960,99
I02682,369,W002,S021,637,188
I02683,369,W003,S007,598,144
I02684,369,W004,S006,559,137
I02685,369,W005,S048,101,85
I02686,369,W006,S042,145,110
I02687,369,W007,S010,646,155
I02688,369,W008,S009,540,177
I02689,369,W009,S030,358,40
I02690,369,W010,S045,953,112
I02691,370,W001,S026,369,59
I02692,370,W002,S033,815,193
I02693,370,W003,S014,615,66
I02694,370,W004,S029,53,42
I02695,370,W005,S017,972,46
I02696,370,W006,S048,389,50
I02697,370,W007,S050,846,170
I02698,370,W008,S001,347,92
I02699,370,W009,S027,387,198
I02700,370,W010,S030,173,101
I02701,371,W001,S028,176,94
I02702,371,W002,S008,337,187
I02703,371,W003,S018,589,129
I02704,371,W004,S020,750,69
I02705,371,W005,S045,668,182
I02706,371,W006,S042,987,137
I02707,371,W007,S021,668,50
I02708,371,W008,S009,603,179
I02709,371,W009,S032,445,179
I02710,371,W010,S013,922,141
I02711,372,W001,S026,380,101
I02712,372,W002,S040,865,199
I02713,372,W003,S009,900,146
I02714,372,W004,S004,759,121
I02715,372,W005,S034,742,28
I02716,372,W006,S017,561,39
I02717,372,W007,S007,461,200
I02718,372,W008,S012,180,169
I02719,372,W009,S040,620,29
I02720,372,W010,S045,452,110
I02721,373,W001,S043,556,154
I02722,373,W002,S023,321,118
I02723,373,W003,S006,834,78
I02724,373,W004,S042,905,188
I02725,373,W005,S036,817,119
I02726,373,W006,S030,662,155
I02727,373,W007,S024,358,146
I02728,373,W008,S014,616,73
I02729,373,W009,S008,200,109
I02730,373,W010,S043,552,126
I02731,374,W001,S011,412,170
I02732,374,W002,S038,705,42
I02733,374,W003,S025,87,39
I02734,374,W004,S033,591,44
I02735,374,W005,S011,512,135
I02736,374,W006,S048,314,199
I02737,374,W007,S034,688,164
I02738,374,W008,S043,139,161
I02739,374,W009,S007,584,83
I02740,374,W010,S023,168,98
I02741,375,W001,S043,466,21
I02742,375,W002,S002,50,82
I02743,375,W003,S006,384,195
I02744,375,W004,S017,838,135
I02745,375,W005,S018,654,33
I02746,375,W006,S042,984,171
I02747,375,W007,S035,851,75
I02748,375,W008,S001,283,101
I02749,375,W009,S032,746,23
I02750,375,W010,S005,368,40
I02751,376,W001,S008,589,21
I02752,376,W002,S001,408,34
I02753,376,W003,S011,882,91
I02754,376,W004,S039,170,145
I02755,376,W005,S047,189,55
I02756,376,W006,S010,824,177
I02757,376,W007,S023,275,198
I02758,376,W008,S049,887,59
I02759,376,W009,S023,251,97
I02760,376,W010,S030,794,173
I02761,377,W001,S039,670,182
I02762,377,W002,S025,702,24
I02763,377,W003,S029,899,59
I02764,377,W004,S035,234,28
I02765,377,W005,S029,441,153
I02766,377,W006,S044,338,49
I02767,377,W007,S006,936,25
I02768,377,W008,S026,513,127
I02769,377,W009,S037,632,135
I02770,377,W010,S019,655,197
I02771,378,W001,S027,355,199
I02772,378,W002,S005,564,68
I02773,378,W003,S008,784,113
I02774,378,W004,S045,792,158
I02775,378,W005,S045,490,97
I02776,378,W006,S006,503,193
I02777,378,W007,S031,484,45
I02778,378,W008,S011,703,36
I02779,378,W009,S015,404,175
I02780,378,W010,S050,640,102
I02781,379,W001,S028,470,97
I02782,379,W002,S044,938,183
I02783,379,W003,S041,434,127
I02784,379,W004,S047,276,66
I02785,379,W005,S016,853,67
I02786,379,W006,S025,942,129
I02787,379,W007,S018,166,29
I02788,379,W008,S046,54,198
I02789,379,W009,S003,262,194
I02790,379,W010,S049,573,165
I02791,380,W001,S007,560,196
I02792,380,W002,S027,298,179
I02793,380,W003,S012,463,34
I02794,380,W004,S010,306,99
I02795,380,W005,S006,374,185
I02796,380,W006,S026,204,111
I02797,380,W007,S014,778,74
I02798,380,W008,S031,550,159
I02799,380,W009,S040,134,87
I02800,380,W010,S049,262,45
I02801,381,W001,S020,978,64
I02802,381,W002,S027,681,49
I02803,381,W003,S035,440,165
I02804,381,W004,S040,257,120
I02805,381,W005,S017,221,121
I02806,381,W006,S045,251,58
I02807,381,W007,S036,584,172
I02808,381,W008,S014,61,130
I02809,381,W009,S025,510,112
I02810,381,W010,S021,831,170
I02811,382,W001,S025,179,26
I02812,382,W002,S001,86,49
I02813,382,W003,S020,961,76
I02814,382,W004,S031,157,26
I02815,382,W005,S009,682,157
I02816,382,W006,S034,866,57
I02817,382,W007,S041,661,177
I02818,382,W008,S018,119,76
I02819,382,W009,S024,738,200
I02820,382,W010,S045,976,160
I02821,383,W001,S043,274,122
I02822,383,W002,S031,840,155
I02823,383,W003,S045,633,128
I02824,383,W004,S039,835,59
I02825,383,W005,S008,622,100
I02826,383,W006,S033,869,145
I02827,383,W007,S050,584,44
I02828,383,W008,S019,976,90
I02829,383,W009,S035,395,92
I02830,383,W010,S018,201,135
I02831,384,W001,S041,104,141
I02832,384,W002,S024,253,76
I02833,384,W003,S041,487,44
I02834,384,W004,S021,793,185
I02835,384,W005,S043,714,171
I02836,384,W006,S012,196,125
I02837,384,W007,S033,541,60
I02838,384,W008,S018,525,53
I02839,384,W009,S042,362,139
I02840,384,W010,S041,372,152
I02841,385,W001,S049,752,135
I02842,385,W002,S043,178,182
I02843,385,W003,S019,278,163
I02844,385,W004,S018,144,49
I02845,385,W005,S045,941,124
I02846,385,W006,S047,92,129
I02847,385,W007,S025,65,124
I02848,385,W008,S005,547,177
I02849,385,W009,S002,289,158
I02850,385,W010,S035,667,72
I02851,386,W001,S021,630,118
I02852,386,W002,S029,242,177
I02853,386,W003,S017,763,74
I02854,386,W004,S003,451,181
I02855,386,W005,S040,386,165
I02856,386,W006,S040,946,198
I02857,386,W007,S003,376,75
I02858,386,W008,S013,735,71
I02859,386,W009,S001,999,74
I02860,386,W010,S012,622,139
I02861,387,W001,S011,614,94
I02862,387,W002,S002,900,197
I02863,387,W003,S038,689,199
I02864,387,W004,S026,771,171
I02865,387,W005,S038,237,43
I02866,387,W006,S016,415,37
I02867,387,W007,S005,332,164
I02868,387,W008,S008,980,63
I02869,387,W009,S035,770,139
I02870,387,W010,S014,148,21
I02871,388,W001,S045,171,90
I02872,388,W002,S032,734,77
I02873,388,W003,S033,51,166
I02874,388,W004,S040,903,47
I02875,388,W005,S038,737,182
I02876,388,W006,S026,225,141
I02877,388,W007,S046,446,92
I02878,388,W008,S022,110,72
I02879,388,W009,S046,787,57
I02880,388,W010,S015,603,50
I02881,389,W001,S044,409,59
I02882,389,W002,S022,197,27
I02883,389,W003,S034,967,28
I02884,389,W004,S018,729,49
I02885,389,W005,S001,562,193
I02886,389,W006,S020,562,46
I02887,389,W007,S023,151,169
I02888,389,W008,S035,329,91
I02889,389,W009,S019,686,111
I02890,389,W010,S005,497,104
I02891,390,W001,S038,723,29
I02892,390,W002,S025,451,70
I02893,390,W003,S011,956,52
I02894,390,W004,S039,891,119
I02895,390,W005,S024,389,124
I02896,390,W006,S029,990,30
I02897,390,W007,S031,620,29
I02898,390,W008,S038,244,90
I02899,390,W009,S050,504,78
I02900,390,W010,S007,894,29
I02901,391,W001,S037,118,46
I02902,391,W002,S021,54,134
I02903,391,W003,S049,102,122
I02904,391,W004,S001,272,98
I02905,391,W005,S039,793,100
I02906,391,W006,S028,584,129
I02907,391,W007,S026,734,119
I02908,391,W008,S043,129,127
I02909,391,W009,S027,963,122
I02910,391,W010,S040,272,93
I02911,392,W001,S011,905,193
I02912,392,W002,S024,310,132
I02913,392,W003,S041,966,174
I02914,392,W004,S040,687,108
I02915,392,W005,S035,292,162
I02916,392,W006,S038,211,68
I02917,392,W007,S030,856,159
I02918,392,W008,S006,704,136
I02919,392,W009,S006,397,74
I02920,392,W010,S031,771,105
I02921,393,W001,S015,885,40
I02922,393,W002,S046,840,79
I02923,393,W003,S013,852,119
I02924,393,W004,S002,964,49
I02925,393,W005,S024,63,150
I02926,393,W006,S029,53,192
I02927,393,W007,S007,558,104
I02928,393,W008,S048,511,30
I02929,393,W009,S010,725,123
I02930,393,W010,S010,241,74
I02931,394,W001,S043,885,100
I02932,394,W002,S047,734,53
I02933,394,W003,S046,199,104
I02934,394,W004,S031,749,73
I02935,394,W005,S019,143,60
I02936,394,W006,S029,181,158
I02937,394,W007,S038,775,185
I02938,394,W008,S003,328,52
I02939,394,W009,S042,698,90
I02940,394,W010,S034,600,138
I02941,395,W001,S015,567,174
I02942,395,W002,S010,993,127
I02943,395,W003,S047,472,165
I02944,395,W004,S037,284,80
I02945,395,W005,S016,750,175
I02946,395,W006,S028,868,80
I02947,395,W007,S003,888,107
I02948,395,W008,S029,509,107
I02949,395,W009,S016,907,129
I02950,395,W010,S045,698,154
I02951,396,W001,S015,285,26
I02952,396,W002,S048,312,21
I02953,396,W003,S013,147,175
I02954,396,W004,S035,503,80
I02955,396,W005,S014,833,169
I02956,396,W006,S041,585,80
I02957,396,W007,S007,440,166
I02958,396,W008,S006,451,131
I02959,396,W009,S025,949,86
I02960,396,W010,S038,658,194
I02961,397,W001,S032,532,80
I02962,397,W002,S026,925,195
I02963,397,W003,S038,145,190
I02964,397,W004,S002,150,191
I02965,397,W005,S036,95,147
I02966,397,W006,S037,215,84
I02967,397,W007,S032,154,189
I02968,397,W008,S024,429,32
I02969,397,W009,S011,637,178
I02970,397,W010,S037,613,183
I02971,398,W001,S016,324,24
I02972,398,W002,S014,846,137
I02973,398,W003,S028,202,166
I02974,398,W004,S035,215,78
I02975,398,W005,S046,866,66
I02976,398,W006,S041,845,90
I02977,398,W007,S007,985,43
I02978,398,W008,S048,647,71
I02979,398,W009,S018,683,23
I02980,398,W010,S001,523,59
I02981,399,W001,S024,596,60
I02982,399,W002,S026,178,167
I02983,399,W003,S017,147,72
I02984,399,W004,S010,929,194
I02985,399,W005,S028,118,69
I02986,399,W006,S021,186,45
I02987,399,W007,S040,621,149
I02988,399,W008,S009,545,181
I02989,399,W009,S012,946,65
I02990,399,W010,S019,258,25
I02991,400,W001,S028,129,103
I02992,400,W002,S002,257,163
I02993,400,W003,S047,253,82
I02994,400,W004,S031,107,149
I02995,400,W005,S013,980,153
I02996,400,W006,S039,660,176
I02997,400,W007,S046,697,111
I02998,400,W008,S025,621,33
I02999,400,W009,S040,939,61
I03000,400,W010,S038,366,96
I03001,401,W001,S017,460,110
I03002,401,W002,S016,707,129
I03003,401,W003,S010,304,135
I03004,401,W004,S038,510,55
I03005,401,W005,S049,461,43
I03006,401,W006,S039,980,76
I03007,401,W007,S010,648,62
I03008,401,W008,S037,745,85
I03009,401,W009,S049,72,78
I03010,401,W010,S022,179,93
I03011,402,W001,S011,779,70
I03012,402,W002,S031,402,73
I03013,402,W003,S047,724,165
I03014,402,W004,S008,270,150
I03015,402,W005,S021,374,124
I03016,402,W006,S006,495,54
I03017,402,W007,S029,718,95
I03018,402,W008,S025,181,142
I03019,402,W009,S020,638,83
I03020,402,W010,S027,446,33
I03021,403,W001,S032,336,99
I03022,403,W002,S020,131,53
I03023,403,W003,S044,595,108
I03024,403,W004,S025,88,106
I03025,403,W005,S042,63,176
I03026,403,W006,S026,731,40
I03027,403,W007,S036,240,73
I03028,403,W008,S026,953,115
I03029,403,W009,S036,867,55
I03030,403,W010,S011,199,195
I03031,404,W001,S006,283,29
I03032,404,W002,S013,925,130
I03033,404,W003,S009,885,131
I03034,404,W004,S029,389,189
I03035,404,W005,S042,420,66
I03036,404,W006,S043,762,64
I03037,404,W007,S020,894,51
I03038,404,W008,S014,584,31
I03039,404,W009,S015,866,64
I03040,404,W010,S001,109,119
I03041,405,W001,S034,397,115
I03042,405,W002,S010,579,161
I03043,405,W003,S003,179,35
I03044,405,W004,S032,367,196
I03045,405,W005,S003,242,58
I03046,405,W006,S044,62,198
I03047,405,W007,S046,81,76
I03048,405,W008,S040,890,128
I03049,405,W009,S025,326,181
I03050,405,W010,S045,776,46
I03051,406,W001,S008,587,60
I03052,406,W002,S038,52,149
I03053,406,W003,S032,969,59
I03054,406,W004,S030,655,148
I03055,406,W005,S050,547,196
I03056,406,W006,S032,815,175
I03057,406,W007,S042,535,191
I03058,406,W008,S019,173,180
I03059,406,W009,S038,646,130
I03060,406,W010,S050,375,186
I03061,407,W001,S014,174,49
I03062,407,W002,S034,485,186
I03063,407,W003,S024,493,77
I03064,407,W004,S020,101,147
I03065,407,W005,S020,176,117
I03066,407,W006,S042,991,170
I03067,407,W007,S012,969,40
I03068,407,W008,S032,255,31
I03069,407,W009,S048,328,75
I03070,407,W010,S031,676,36
I03071,408,W001,S011,619,103
I03072,408,W002,S029,192,73
I03073,408,W003,S007,774,122
I03074,408,W004,S028,400,31
I03075,408,W005,S020,970,136
I03076,408,W006,S029,154,102
I03077,408,W007,S027,934,188
I03078,408,W008,S017,962,25
I03079,408,W009,S027,663,184
I03080,408,W010,S015,949,82
I03081,409,W001,S032,170,72
I03082,409,W002,S008,113,163
I03083,409,W003,S037,480,125
I03084,409,W004,S024,323,64
I03085,409,W005,S025,172,191
I03086,409,W006,S026,611,148
I03087,409,W007,S001,189,155
I03088,409,W008,S007,877,179
I03089,409,W009,S026,644,53
I03090,409,W010,S011,197,164
I03091,410,W001,S017,850,117
I03092,410,W002,S048,336,29
I03093,410,W003,S031,584,163
I03094,410,W004,S042,614,192
I03095,410,W005,S036,145,71
I03096,410,W006,S007,679,20
I03097,410,W007,S045,649,68
I03098,410,W008,S048,932,166
I03099,410,W009,S029,241,145
I03100,410,W010,S025,791,195
I03101,411,W001,S018,161,152
I03102,411,W002,S023,754,70
I03103,411,W003,S042,970,20
I03104,411,W004,S013,340,121
I03105,411,W005,S017,909,184
I03106,411,W006,S001,255,55
I03107,411,W007,S012,408,199
I03108,411,W008,S045,858,22
I03109,411,W009,S031,425,179
I03110,411,W010,S038,279,52
I03111,412,W001,S021,747,147
I03112,412,W002,S022,323,196
I03113,412,W003,S020,662,116
I03114,412,W004,S006,790,185
I03115,412,W005,S003,629,25
I03116,412,W006,S028,286,159
I03117,412,W007,S033,84,104
I03118,412,W008,S013,448,176
I03119,412,W009,S022,389,155
I03120,412,W010,S033,240,193
I03121,413,W001,S003,505,174
I03122,413,W002,S038,696,191
I03123,413,W003,S047,826,99
I03124,413,W004,S043,541,175
I03125,413,W005,S004,228,169
I03126,413,W006,S050,392,97
I03127,413,W007,S019,498,183
I03128,413,W008,S045,376,47
I03129,413,W009,S009,89,181
I03130,413,W010,S048,526,72
I03131,414,W001,S031,428,152
I03132,414,W002,S004,268,28
I03133,414,W003,S036,976,89
I03134,414,W004,S036,868,186
I03135,414,W005,S016,113,68
I03136,414,W006,S018,793,45
I03137,414,W007,S025,602,110
I03138,414,W008,S038,188,178
I03139,414,W009,S018,97,126
I03140,414,W010,S036,517,133
I03141,415,W001,S046,155,121
I03142,415,W002,S009,912,47
I03143,415,W003,S016,198,102
I03144,415,W004,S019,412,180
I03145,415,W005,S012,633,183
I03146,415,W006,S022,769,27
I03147,415,W007,S009,690,196
I03148,415,W008,S015,116,171
I03149,415,W009,S004,600,166
I03150,415,W010,S004,895,62
I03151,416,W001,S017,873,31
I03152,416,W002,S039,747,85
I03153,416,W003,S047,726,196
I03154,416,W004,S025,787,30
I03155,416,W005,S021,490,87
I03156,416,W006,S012,575,138
I03157,416,W007,S008,147,65
I03158,416,W008,S032,204,102
I03159,416,W009,S041,227,188
I03160,416,W010,S010,147,186
I03161,417,W001,S016,612,56
I03162,417,W002,S042,672,28
I03163,417,W003,S036,509,160
I03164,417,W004,S021,646,73
I03165,417,W005,S024,841,93
I03166,417,W006,S040,446,156
I03167,417,W007,S045,442,68
I03168,417,W008,S029,868,150
I03169,417,W009,S017,163,197
I03170,417,W010,S031,377,126
I03171,418,W001,S031,792,39
I03172,418,W002,S011,791,127
I03173,418,W003,S017,160,30
I03174,418,W004,S017,220,188
I03175,418,W005,S026,96,104
I03176,418,W006,S035,142,96
I03177,418,W007,S032,900,121
I03178,418,W008,S006,153,78
I03179,418,W009,S039,695,59
I03180,418,W010,S039,145,138
I03181,419,W001,S029,817,187
I03182,419,W002,S046,396,176
I03183,419,W003,S004,627,165
I03184,419,W004,S035,173,22
I03185,419,W005,S042,85,23
I03186,419,W006,S037,702,153
I03187,419,W007,S010,530,37
I03188,419,W008,S025,634,121
I03189,419,W009,S043,908,178
I03190,419,W010,S016,477,58
I03191,420,W001,S029,584,50
I03192,420,W002,S022,274,134
I03193,420,W003,S001,243,121
I03194,420,W004,S008,407,55
I03195,420,W005,S024,618,78
I03196,420,W006,S012,112,143
I03197,420,W007,S027,188,65
I03198,420,W008,S042,489,188
I03199,420,W009,S041,760,88
I03200,420,W010,S014,937,122
I03201,421,W001,S007,738,189
I03202,421,W002,S009,320,199
I03203,421,W003,S030,440,69
I03204,421,W004,S036,701,109
I03205,421,W005,S031,824,189
I03206,421,W006,S032,866,121
I03207,421,W007,S043,810,150
I03208,421,W008,S036,628,165
I03209,421,W009,S038,721,33
I03210,421,W010,S044,317,122
I03211,422,W001,S049,437,83
I03212,422,W002,S007,835,128
I03213,422,W003,S023,173,77
I03214,422,W004,S025,584,183
I03215,422,W005,S022,655,194
I03216,422,W006,S019,427,193
I03217,422,W007,S045,874,32
I03218,422,W008,S002,899,25
I03219,422,W009,S019,566,132
I03220,422,W010,S006,639,89
I03221,423,W001,S039,569,162
I03222,423,W002,S021,995,61
I03223,423,W003,S028,580,134
I03224,423,W004,S005,78,166
I03225,423,W005,S050,120,199
I03226,423,W006,S028,721,145
I03227,423,W007,S002,997,73
I03228,423,W008,S023,159,40
I03229,423,W009,S019,429,135
I03230,423,W010,S040,984,115
I03231,424,W001,S015,622,97
I03232,424,W002,S011,888,169
I03233,424,W003,S033,715,131
I03234,424,W004,S009,120,160
I03235,424,W005,S026,375,174
I03236,424,W006,S043,112,59
I03237,424,W007,S037,233,129
I03238,424,W008,S028,447,46
I03239,424,W009,S005,642,181
I03240,424,W010,S028,742,141
I03241,425,W001,S034,947,186
I03242,425,W002,S043,472,31
I03243,425,W003,S035,655,26
I03244,425,W004,S022,108,149
I03245,425,W005,S034,430,196
I03246,425,W006,S014,125,44
I03247,425,W007,S023,130,102
I03248,425,W008,S015,378,51
I03249,425,W009,S011,267,86
I03250,425,W010,S010,456,191
I03251,426,W001,S015,265,136
I03252,426,W002,S027,932,82
I03253,426,W003,S002,998,138
I03254,426,W004,S046,885,111
I03255,426,W005,S025,839,164
I03256,426,W006,S002,790,39
I03257,426,W007,S045,259,137
I03258,426,W008,S031,837,53
I03259,426,W009,S042,735,120
I03260,426,W010,S014,783,174
I03261,427,W001,S005,55,126
I03262,427,W002,S049,821,62
I03263,427,W003,S039,448,174
I03264,427,W004,S007,386,128
I03265,427,W005,S041,939,41
I03266,427,W006,S006,265,45
I03267,427,W007,S038,737,44
I03268,427,W008,S050,451,185
I03269,427,W009,S031,59,150
I03270,427,W010,S048,672,22
I03271,428,W001,S050,407,26
I03272,428,W002,S001,866,151
I03273,428,W003,S026,578,54
I03274,428,W004,S023,185,54
I03275,428,W005,S039,712,169
I03276,428,W006,S007,254,130
I03277,428,W007,S001,171,148
I03278,428,W008,S031,292,197
I03279,428,W009,S005,296,108
I03280,428,W010,S037,211,139
I03281,429,W001,S035,100,156
I03282,429,W002,S023,651,51
I03283,429,W003,S019,751,193
I03284,429,W004,S043,749,167
I03285,429,W005,S033,417,165
I03286,429,W006,S040,580,31
I03287,429,W007,S047,273,121
I03288,429,W008,S032,436,166
I03289,429,W009,S032,546,36
I03290,429,W010,S031,969,36
I03291,430,W001,S019,447,112
I03292,430,W002,S021,507,45
I03293,430,W003,S006,436,108
I03294,430,W004,S017,230,72
I03295,430,W005,S035,116,52
I03296,430,W006,S015,107,191
I03297,430,W007,S045,283,52
I03298,430,W008,S007,647,54
I03299,430,W009,S017,265,67
I03300,430,W010,S002,805,58
I03301,431,W001,S014,446,111
I03302,431,W002,S015,619,179
I03303,431,W003,S032,667,175
I03304,431,W004,S012,371,193
I03305,431,W005,S014,265,78
I03306,431,W006,S002,637,73
I03307,431,W007,S040,883,49
I03308,431,W008,S041,943,195
I03309,431,W009,S013,894,78
I03310,431,W010,S039,218,168
I03311,432,W001,S026,698,65
I03312,432,W002,S003,359,148
I03313,432,W003,S045,168,130
I03314,432,W004,S018,466,123
I03315,432,W005,S034,191,141
I03316,432,W006,S050,604,147
I03317,432,W007,S007,800,74
I03318,432,W008,S042,248,37
I03319,432,W009,S002,235,108
I03320,432,W010,S003,930,81
I03321,433,W001,S049,678,140
I03322,433,W002,S034,621,68
I03323,433,W003,S023,432,39
I03324,433,W004,S050,916,151
I03325,433,W005,S043,281,178
I03326,433,W006,S012,369,87
I03327,433,W007,S048,608,72
I03328,433,W008,S019,428,25
I03329,433,W009,S019,344,80
I03330,433,W010,S009,849,66
I03331,434,W001,S025,610,190
I03332,434,W002,S005,61,88
I03333,434,W003,S030,933,40
I03334,434,W004,S025,178,174
I03335,434,W005,S011,814,127
I03336,434,W006,S020,239,41
I03337,434,W007,S041,98,79
I03338,434,W008,S024,893,173
I03339,434,W009,S015,743,60
I03340,434,W010,S035,376,154
I03341,435,W001,S032,954,195
I03342,435,W002,S013,602,93
I03343,435,W003,S012,872,37
I03344,435,W004,S018,429,96
I03345,435,W005,S024,919,159
I03346,435,W006,S020,906,146
I03347,435,W007,S040,405,120
I03348,435,W008,S023,889,33
I03349,435,W009,S026,917,190
I03350,435,W010,S003,588,81
I03351,436,W001,S036,462,105
I03352,436,W002,S032,611,171
I03353,436,W003,S022,142,182
I03354,436,W004,S035,365,196
I03355,436,W005,S042,756,111
I03356,436,W006,S019,155,140
I03357,436,W007,S032,525,177
I03358,436,W008,S001,275,60
I03359,436,W009,S038,917,162
I03360,436,W010,S010,874,177
I03361,437,W001,S027,453,158
I03362,437,W002,S038,126,160
I03363,437,W003,S036,517,59
I03364,437,W004,S002,759,134
I03365,437,W005,S048,296,20
I03366,437,W006,S005,792,135
I03367,437,W007,S038,583,49
I03368,437,W008,S014,151,105
I03369,437,W009,S013,546,106
I03370,437,W010,S035,447,129
I03371,438,W001,S048,523,147
I03372,438,W002,S048,921,30
I03373,438,W003,S034,230,135
I03374,438,W004,S015,944,64
I03375,438,W005,S029,354,90
I03376,438,W006,S045,283,65
I03377,438,W007,S020,310,31
I03378,438,W008,S006,115,65
I03379,438,W009,S003,52,21
I03380,438,W010,S020,591,81
I03381,439,W001,S031,423,75
I03382,439,W002,S020,446,144
I03383,439,W003,S026,281,42
I03384,439,W004,S014,933,110
I03385,439,W005,S035,229,98
I03386,439,W006,S018,511,57
I03387,439,W007,S005,354,104
I03388,439,W008,S045,483,174
I03389,439,W009,S002,280,191
I03390,439,W010,S006,997,57
I03391,440,W001,S025,357,170
I03392,440,W002,S047,317,197
I03393,440,W003,S042,887,49
I03394,440,W004,S026,659,109
I03395,440,W005,S038,651,172
I03396,440,W006,S020,369,119
I03397,440,W007,S024,953,137
I03398,440,W008,S037,607,145
I03399,440,W009,S022,777,134
I03400,440,W010,S003,386,126
I03401,441,W001,S015,559,158
I03402,441,W002,S043,487,53
I03403,441,W003,S028,890,96
I03404,441,W004,S020,295,111
I03405,441,W005,S014,535,121
I03406,441,W006,S014,419,106
I03407,441,W007,S044,930,141
I03408,441,W008,S021,635,93
I03409,441,W009,S021,633,77
I03410,441,W010,S044,568,143
I03411,442,W001,S001,142,93
I03412,442,W002,S049,201,181
I03413,442,W003,S025,321,200
I03414,442,W004,S008,905,164
I03415,442,W005,S028,799,132
I03416,442,W006,S048,403,68
I03417,442,W007,S025,365,150
I03418,442,W008,S016,288,80
I03419,442,W009,S008,924,97
I03420,442,W010,S045,961,99
I03421,443,W001,S007,338,188
I03422,443,W002,S006,845,68
I03423,443,W003,S035,219,84
I03424,443,W004,S011,855,196
I03425,443,W005,S022,383,91
I03426,443,W006,S010,545,184
I03427,443,W007,S042,726,167
I03428,443,W008,S026,882,48
I03429,443,W009,S026,217,27
I03430,443,W010,S026,279,53
I03431,444,W001,S024,665,144
I03432,444,W002,S033,51,157
I03433,444,W003,S030,909,91
I03434,444,W004,S009,756,28
I03435,444,W005,S046,539,60
I03436,444,W006,S029,691,64
I03437,444,W007,S018,362,48
I03438,444,W008,S031,114,41
I03439,444,W009,S020,845,113
I03440,444,W010,S032,412,114
I03441,445,W001,S035,782,161
I03442,445,W002,S040,446,32
I03443,445,W003,S024,540,165
I03444,445,W004,S021,55,47
I03445,445,W005,S037,682,52
I03446,445,W006,S046,379,138
I03447,445,W007,S050,100,147
I03448,445,W008,S046,86,186
I03449,445,W009,S046,867,165
I03450,445,W010,S004,523,98
I03451,446,W001,S018,789,159
I03452,446,W002,S035,982,101
I03453,446,W003,S001,319,47
I03454,446,W004,S030,954,144
I03455,446,W005,S009,476,107
I03456,446,W006,S026,951,158
I03457,446,W007,S002,453,192
I03458,446,W008,S028,963,189
I03459,446,W009,S015,249,149
I03460,446,W010,S039,990,140
I03461,447,W001,S037,705,135
I03462,447,W002,S029,743,108
I03463,447,W003,S047,173,200
I03464,447,W004,S034,593,183
I03465,447,W005,S024,650,21
I03466,447,W006,S032,432,21
I03467,447,W007,S041,273,193
I03468,447,W008,S047,672,170
I03469,447,W009,S021,794,160
I03470,447,W010,S017,840,110
I03471,448,W001,S018,381,125
I03472,448,W002,S012,205,121
I03473,448,W003,S002,550,65
I03474,448,W004,S034,813,145
I03475,448,W005,S005,549,98
I03476,448,W006,S023,74,118
I03477,448,W007,S007,692,196
I03478,448,W008,S035,212,134
I03479,448,W009,S041,489,139
I03480,448,W010,S031,882,125
I03481,449,W001,S041,433,143
I03482,449,W002,S048,159,177
I03483,449,W003,S027,731,83
