Order_ID,Order_Date,Product_ID,Warehouse_ID,Quantity,Unit_Price,Total_Amount
O044857,2025-07-30,308,W009,9,28313,254817
O044858,2025-10-14,177,W007,8,48746,389968
O044859,2025-06-17,208,W005,7,11179,78253
O044860,2025-10-22,292,W008,10,25146,251460
O044861,2025-02-25,432,W008,3,20485,61455
O044862,2025-01-17,246,W005,8,59925,479400
O044863,2025-02-12,639,W008,6,26449,158694
O044864,2025-06-27,639,W008,1,26449,26449
O044865,2025-06-02,439,W010,2,21205,42410
O044866,2025-08-11,357,W009,2,10728,21456
O044867,2025-10-04,345,W004,5,8895,44475
O044868,2025-07-01,583,W003,2,48484,96968
O044869,2025-02-06,128,W006,2,59989,119978
O044870,2025-08-22,585,W005,3,54039,162117
O044871,2025-07-01,123,W003,8,5038,40304
O044872,2025-01-15,213,W006,4,12983,51932
O044873,2025-09-09,262,W010,3,47906,143718
O044874,2025-08-20,342,W003,10,36763,367630
O044875,2025-11-20,362,W001,8,15499,123992
O044876,2025-02-01,497,W004,3,38068,114204
O044877,2025-06-20,172,W009,7,33183,232281
O044878,2025-02-14,521,W006,1,57767,57767
O044879,2025-03-13,578,W010,10,15277,152770
O044880,2025-08-04,168,W004,6,58139,348834
O044881,2025-07-10,240,W003,6,37830,226980
O044882,2025-01-11,282,W004,5,24657,123285
O044883,2025-02-13,252,W006,4,7431,29724
O044884,2025-12-22,168,W002,8,58139,465112
O044885,2025-08-23,642,W002,1,38439,38439
O044886,2025-09-24,522,W007,3,25811,77433
O044887,2025-02-06,454,W001,6,49099,294594
O044888,2025-07-19,515,W001,4,24670,98680
O044889,2025-08-11,541,W002,9,11580,104220
O044890,2025-02-06,355,W003,1,2736,2736
O044891,2025-08-21,310,W006,4,8705,34820
O044892,2025-11-27,572,W007,2,59730,119460
O044893,2025-05-30,394,W008,4,34026,136104
O044894,2025-03-03,346,W005,7,43134,301938
O044895,2025-12-26,437,W010,2,43726,87452
O044896,2025-02-18,220,W003,2,12471,24942
O044897,2025-10-02,516,W010,6,45831,274986
O044898,2025-12-04,186,W010,6,44746,268476
O044899,2025-07-14,365,W009,8,4002,32016
O044900,2025-05-07,610,W002,1,57313,57313
O044901,2025-12-09,220,W003,7,12471,87297
O044902,2025-05-20,523,W006,3,50310,150930
O044903,2025-03-01,450,W002,2,55475,110950
O044904,2025-07-22,559,W001,3,13271,39813
O044905,2025-09-12,317,W009,4,6032,24128
O044906,2025-03-07,485,W010,7,15570,108990
O044907,2025-03-02,445,W002,7,31473,220311
O044908,2025-01-26,542,W008,4,30325,121300
O044909,2025-07-23,171,W004,6,15246,91476
O044910,2025-06-22,267,W004,10,5937,59370
O044911,2025-02-10,525,W002,3,42542,127626
O044912,2025-11-16,323,W006,5,20015,100075
O044913,2025-05-09,203,W002,1,7254,7254
O044914,2025-11-05,239,W004,2,29301,58602
O044915,2025-05-11,176,W002,4,14391,57564
O044916,2025-06-21,575,W010,8,37227,297816
O044917,2025-02-03,409,W006,8,22022,176176
O044918,2025-05-10,311,W006,4,22313,89252
O044919,2025-10-13,555,W006,6,1567,9402
O044920,2025-02-25,395,W002,9,26200,235800
O044921,2025-07-29,223,W002,8,32894,263152
O044922,2025-12-20,346,W005,8,43134,345072
O044923,2025-07-20,416,W009,10,29393,293930
O044924,2025-12-10,101,W009,8,18203,145624
O044925,2025-02-03,577,W005,10,4036,40360
O044926,2025-10-09,185,W005,8,22158,177264
O044927,2025-12-16,331,W001,8,55314,442512
O044928,2025-07-23,590,W009,1,48996,48996
O044929,2025-06-17,382,W004,10,35726,357260
O044930,2025-06-20,486,W003,5,1202,6010
O044931,2025-11-23,432,W002,10,20485,204850
O044932,2025-01-11,414,W004,5,29697,148485
O044933,2025-03-12,487,W009,5,20815,104075
O044934,2025-07-31,176,W009,1,14391,14391
O044935,2025-03-31,121,W006,8,47616,380928
O044936,2025-04-30,298,W010,7,19575,137025
O044937,2025-02-07,343,W008,7,29913,209391
O044938,2025-03-22,602,W001,1,18559,18559
O044939,2025-05-27,596,W010,8,35808,286464
O044940,2025-03-09,465,W005,7,16105,112735
O044941,2025-02-10,430,W001,10,13709,137090
O044942,2025-01-29,509,W007,8,22383,179064
O044943,2025-03-22,377,W005,10,48559,485590
O044944,2025-06-15,155,W010,4,25725,102900
O044945,2025-07-28,585,W004,4,54039,216156
O044946,2025-12-30,439,W003,3,21205,63615
O044947,2025-06-13,472,W006,10,20374,203740
O044948,2025-11-23,529,W003,5,26074,130370
O044949,2025-02-09,456,W007,3,67890,203670
O044950,2025-05-01,215,W010,2,16749,33498
O044951,2025-12-09,464,W003,9,49331,443979
O044952,2025-11-29,119,W005,8,7495,59960
O044953,2025-06-19,642,W006,2,38439,76878
O044954,2025-12-13,390,W002,2,17277,34554
O044955,2025-11-22,631,W001,10,44645,446450
O044956,2025-12-19,295,W002,2,53121,106242
O044957,2025-01-24,178,W002,10,30251,302510
O044958,2025-02-04,362,W007,5,15499,77495
O044959,2025-09-20,633,W006,4,42516,170064
O044960,2025-06-29,199,W001,6,24163,144978
O044961,2025-12-01,464,W004,5,49331,246655
O044962,2025-09-09,346,W006,7,43134,301938
O044963,2025-09-16,375,W004,8,60252,482016
O044964,2025-10-13,472,W002,6,20374,122244
O044965,2025-11-08,309,W005,9,27897,251073
O044966,2025-07-09,238,W007,5,15160,75800
O044967,2025-09-17,416,W001,1,29393,29393
O044968,2025-06-04,611,W005,10,34985,349850
O044969,2025-11-21,603,W006,3,2469,7407
O044970,2025-08-12,557,W010,8,56060,448480
O044971,2025-04-29,366,W009,2,11937,23874
O044972,2025-04-26,600,W006,3,25435,76305
O044973,2025-10-12,608,W005,3,28261,84783
O044974,2025-08-27,341,W001,4,48513,194052
O044975,2025-01-10,291,W002,1,63408,63408
O044976,2025-03-22,146,W005,9,37374,336366
O044977,2025-11-27,114,W002,5,36754,183770
O044978,2025-05-29,627,W005,3,35044,105132
O044979,2025-12-06,190,W003,5,23666,118330
O044980,2025-02-17,627,W003,2,35044,70088
O044981,2025-05-20,173,W006,7,56553,395871
O044982,2025-06-09,555,W008,7,1567,10969
O044983,2025-10-29,574,W006,7,44220,309540
O044984,2025-11-01,232,W001,5,39173,195865
O044985,2025-05-09,267,W006,7,5937,41559
O044986,2025-06-09,444,W009,8,58285,466280
O044987,2025-04-23,204,W010,9,52633,473697
O044988,2025-10-25,147,W002,6,39694,238164
O044989,2025-08-28,195,W004,5,11382,56910
O044990,2025-04-01,539,W009,4,63741,254964
O044991,2025-10-21,485,W010,9,15570,140130
O044992,2025-09-10,642,W003,6,38439,230634
O044993,2025-08-10,200,W008,10,48400,484000
O044994,2025-09-15,248,W010,1,58715,58715
O044995,2025-11-06,518,W006,10,48138,481380
O044996,2025-05-07,504,W005,10,44738,447380
O044997,2025-06-17,410,W009,3,52537,157611
O044998,2025-08-26,265,W005,2,15561,31122
O044999,2025-02-23,247,W005,1,52297,52297
O045000,2025-08-06,642,W001,2,38439,76878
O045001,2025-07-03,370,W004,6,23729,142374
O045002,2025-10-01,380,W007,1,8301,8301
O045003,2025-06-30,193,W009,2,55259,110518
O045004,2025-03-28,362,W006,8,15499,123992
O045005,2025-08-15,190,W005,7,23666,165662
O045006,2025-04-15,193,W007,9,55259,497331
O045007,2025-09-29,199,W004,2,24163,48326
O045008,2025-02-21,548,W002,4,51935,207740
O045009,2025-06-10,284,W009,8,42514,340112
O045010,2025-02-06,265,W009,3,15561,46683
O045011,2025-06-06,288,W002,1,28508,28508
O045012,2025-12-22,518,W006,1,48138,48138
O045013,2025-08-05,172,W002,5,33183,165915
O045014,2025-03-09,325,W003,2,11990,23980
O045015,2025-09-15,284,W009,6,42514,255084
O045016,2025-09-02,324,W005,9,16727,150543
O045017,2025-10-16,215,W003,2,16749,33498
O045018,2025-01-04,435,W002,10,37406,374060
O045019,2025-09-01,391,W007,9,57251,515259
O045020,2025-06-19,608,W008,8,28261,226088
O045021,2025-01-30,398,W001,3,59641,178923
O045022,2025-10-11,288,W008,10,28508,285080
O045023,2025-05-31,623,W010,4,49609,198436
O045024,2025-04-07,538,W009,6,8733,52398
O045025,2025-05-21,146,W008,10,37374,373740
O045026,2025-10-23,275,W004,3,15199,45597
O045027,2025-11-04,559,W006,8,13271,106168
O045028,2025-09-22,344,W010,8,49277,394216
O045029,2025-08-24,397,W006,2,67956,135912
O045030,2025-04-18,295,W001,9,53121,478089
O045031,2025-05-10,168,W005,5,58139,290695
O045032,2025-09-16,377,W001,3,48559,145677
O045033,2025-01-14,386,W006,1,57794,57794
O045034,2025-09-03,114,W010,4,36754,147016
O045035,2025-01-25,402,W010,4,48549,194196
O045036,2025-06-06,388,W004,5,6252,31260
O045037,2025-01-18,305,W009,6,28394,170364
O045038,2025-01-29,411,W004,5,32625,163125
O045039,2025-07-15,344,W010,1,49277,49277
O045040,2025-05-12,590,W007,9,48996,440964
O045041,2025-03-02,460,W006,5,29824,149120
O045042,2025-02-01,447,W010,7,26907,188349
O045043,2025-01-09,258,W001,7,32144,225008
O045044,2025-06-14,232,W003,4,39173,156692
O045045,2025-04-07,572,W009,9,59730,537570
O045046,2025-07-08,531,W010,1,53235,53235
O045047,2025-11-29,627,W010,3,35044,105132
O045048,2025-10-01,540,W008,9,12556,113004
O045049,2025-09-22,308,W009,2,28313,56626
O045050,2025-12-30,490,W006,6,22241,133446
O045051,2025-07-27,327,W001,3,7821,23463
O045052,2025-08-11,225,W010,9,5619,50571
O045053,2025-10-19,313,W010,9,66746,600714
O045054,2025-12-04,615,W004,2,49055,98110
O045055,2025-04-11,252,W002,4,7431,29724
O045056,2025-07-06,109,W009,7,17253,120771
O045057,2025-02-28,179,W005,3,8909,26727
O045058,2025-10-20,395,W001,7,26200,183400
O045059,2025-12-04,323,W010,5,20015,100075
O045060,2025-03-02,527,W010,2,62372,124744
O045061,2025-11-11,600,W005,9,25435,228915
O045062,2025-03-24,314,W008,1,25231,25231
O045063,2025-12-20,206,W008,7,36711,256977
O045064,2025-05-26,297,W007,9,33679,303111
O045065,2025-10-20,169,W005,5,6375,31875
O045066,2025-11-29,603,W010,7,2469,17283
O045067,2025-06-16,183,W008,2,15402,30804
O045068,2025-08-03,365,W007,1,4002,4002
O045069,2025-07-31,644,W009,9,47364,426276
O045070,2025-07-08,567,W004,9,23722,213498
O045071,2025-08-17,482,W001,10,51750,517500
O045072,2025-08-23,538,W006,5,8733,43665
O045073,2025-05-11,540,W004,3,12556,37668
O045074,2025-10-04,328,W002,10,58036,580360
O045075,2025-05-04,422,W001,6,27716,166296
O045076,2025-07-19,108,W006,7,32818,229726
O045077,2025-01-14,211,W010,6,1112,6672
O045078,2025-08-17,416,W007,7,29393,205751
O045079,2025-03-20,173,W004,10,56553,565530
O045080,2025-08-27,379,W001,10,36429,364290
O045081,2025-10-20,506,W006,6,63315,379890
O045082,2025-10-01,336,W001,7,32327,226289
O045083,2025-05-02,579,W002,4,40057,160228
O045084,2025-11-13,339,W009,4,49670,198680
O045085,2025-06-12,284,W008,7,42514,297598
O045086,2025-10-18,327,W006,8,7821,62568
O045087,2025-06-23,164,W006,5,39425,197125
O045088,2025-07-01,631,W010,4,44645,178580
O045089,2025-12-28,371,W006,6,22508,135048
O045090,2025-02-25,309,W004,8,27897,223176
O045091,2025-04-07,516,W005,10,45831,458310
O045092,2025-08-17,294,W010,2,14512,29024
O045093,2025-02-17,543,W004,10,13096,130960
O045094,2025-06-02,270,W004,2,15622,31244
O045095,2025-04-10,174,W010,8,30940,247520
O045096,2025-03-10,374,W009,4,25078,100312
O045097,2025-09-19,190,W001,4,23666,94664
O045098,2025-09-30,606,W008,3,7266,21798
O045099,2025-07-22,435,W002,3,37406,112218
O045100,2025-01-07,273,W005,6,38422,230532
O045101,2025-01-30,401,W007,9,41488,373392
O045102,2025-07-24,559,W010,10,13271,132710
O045103,2025-12-24,247,W002,2,52297,104594
O045104,2025-03-07,522,W002,5,25811,129055
O045105,2025-04-20,533,W003,9,24514,220626
O045106,2025-04-23,305,W003,6,28394,170364
O045107,2025-06-12,211,W004,6,1112,6672
O045108,2025-10-31,247,W010,2,52297,104594
O045109,2025-01-15,262,W005,10,47906,479060
O045110,2025-05-13,156,W010,1,41247,41247
O045111,2025-04-29,510,W009,1,44418,44418
O045112,2025-09-08,520,W008,9,34215,307935
O045113,2025-05-13,336,W007,4,32327,129308
O045114,2025-05-16,339,W006,4,49670,198680
O045115,2025-08-04,311,W004,6,22313,133878
O045116,2025-06-02,454,W006,8,49099,392792
O045117,2025-02-17,517,W008,9,48214,433926
O045118,2025-09-12,395,W006,5,26200,131000
O045119,2025-03-11,447,W001,8,26907,215256
O045120,2025-11-13,555,W009,2,1567,3134
O045121,2025-05-30,610,W002,6,57313,343878
O045122,2025-02-03,208,W005,9,11179,100611
O045123,2025-09-09,214,W008,10,65955,659550
O045124,2025-05-26,465,W010,4,16105,64420
O045125,2025-01-29,338,W010,8,55703,445624
O045126,2025-05-07,391,W001,7,57251,400757
O045127,2025-05-03,326,W002,1,54482,54482
O045128,2025-09-12,537,W009,4,34784,139136
O045129,2025-05-19,105,W001,9,56011,504099
O045130,2025-06-06,116,W006,7,46043,322301
O045131,2025-09-27,167,W009,6,57088,342528
O045132,2025-09-23,575,W009,6,37227,223362
O045133,2025-11-04,451,W002,7,62895,440265
O045134,2025-03-10,644,W003,6,47364,284184
O045135,2025-03-20,280,W010,3,34028,102084
O045136,2025-07-01,474,W004,5,41312,206560
O045137,2025-03-09,396,W004,3,10317,30951
O045138,2025-12-28,162,W002,1,28488,28488
O045139,2025-12-09,523,W005,5,50310,251550
O045140,2025-04-22,619,W005,3,27592,82776
O045141,2025-08-15,485,W004,8,15570,124560
O045142,2025-04-25,111,W007,3,2756,8268
O045143,2025-05-22,631,W007,2,44645,89290
O045144,2025-10-09,411,W009,8,32625,261000
O045145,2025-10-05,609,W005,2,26844,53688
O045146,2025-08-29,602,W003,5,18559,92795
O045147,2025-07-21,217,W004,4,14869,59476
O045148,2026-01-01,564,W006,4,9845,39380
O045149,2025-08-06,483,W010,7,28543,199801
O045150,2025-11-02,167,W006,10,57088,570880
O045151,2025-05-04,386,W007,6,57794,346764
O045152,2025-07-16,535,W004,10,38132,381320
O045153,2025-10-26,147,W003,6,39694,238164
O045154,2025-08-19,114,W002,1,36754,36754
O045155,2025-02-04,336,W002,4,32327,129308
O045156,2025-10-20,341,W007,1,48513,48513
O045157,2025-08-01,543,W002,10,13096,130960
O045158,2025-03-28,409,W010,1,22022,22022
O045159,2025-11-26,650,W005,9,21812,196308
O045160,2025-09-05,148,W002,6,2362,14172
O045161,2025-02-03,637,W002,1,29393,29393
O045162,2025-08-20,299,W010,10,44881,448810
O045163,2025-01-02,452,W007,4,37171,148684
O045164,2025-11-08,245,W007,7,36423,254961
O045165,2025-12-13,273,W001,7,38422,268954
O045166,2025-03-20,351,W005,8,16983,135864
O045167,2025-10-13,629,W003,9,31429,282861
O045168,2025-01-24,482,W001,10,51750,517500
O045169,2025-02-08,373,W001,6,50120,300720
O045170,2025-08-07,631,W001,6,44645,267870
O045171,2025-08-25,610,W008,10,57313,573130
O045172,2025-09-30,570,W002,3,57701,173103
O045173,2025-10-16,362,W001,3,15499,46497
O045174,2025-02-10,534,W004,7,31963,223741
O045175,2025-12-28,193,W002,10,55259,552590
O045176,2025-08-18,302,W001,10,52069,520690
O045177,2025-05-17,577,W001,3,4036,12108
O045178,2025-05-19,518,W006,2,48138,96276
O045179,2025-10-17,198,W001,10,8989,89890
O045180,2025-03-14,465,W005,1,16105,16105
O045181,2025-04-18,435,W006,5,37406,187030
O045182,2025-02-16,258,W005,10,32144,321440
O045183,2025-11-09,120,W009,8,28016,224128
O045184,2025-04-03,532,W001,4,50456,201824
O045185,2025-05-28,517,W005,10,48214,482140
O045186,2025-01-13,350,W005,2,7220,14440
O045187,2025-02-16,496,W005,7,57358,401506
O045188,2025-06-11,556,W002,7,8568,59976
O045189,2025-02-23,576,W008,5,25016,125080
O045190,2025-12-17,527,W005,10,62372,623720
O045191,2025-11-28,145,W005,5,61369,306845
O045192,2025-02-08,377,W009,1,48559,48559
O045193,2025-08-15,141,W008,10,49908,499080
O045194,2025-05-19,625,W004,8,18900,151200
O045195,2025-12-09,610,W001,2,57313,114626
O045196,2025-05-07,230,W006,7,14848,103936
O045197,2025-10-27,455,W001,7,18608,130256
O045198,2025-07-18,604,W001,8,32302,258416
O045199,2025-09-14,382,W004,4,35726,142904
O045200,2025-10-11,357,W006,9,10728,96552
O045201,2025-12-13,104,W005,6,49466,296796
O045202,2025-08-30,203,W007,10,7254,72540
O045203,2025-03-08,227,W002,6,45459,272754
O045204,2025-11-30,151,W008,3,39836,119508
O045205,2025-01-25,152,W008,10,12206,122060
O045206,2025-08-28,423,W005,9,5769,51921
O045207,2025-01-01,419,W003,5,28140,140700
O045208,2025-02-20,633,W001,3,42516,127548
O045209,2025-08-24,584,W004,3,53801,161403
O045210,2025-07-02,555,W009,7,1567,10969
O045211,2025-04-16,369,W010,2,55426,110852
O045212,2025-12-29,399,W001,9,37556,338004
O045213,2025-11-19,181,W001,9,15972,143748
O045214,2025-09-07,446,W004,3,2482,7446
O045215,2025-01-24,390,W003,10,17277,172770
O045216,2025-01-06,142,W001,4,41432,165728
O045217,2025-07-05,520,W006,4,34215,136860
O045218,2025-09-06,129,W002,10,8141,81410
O045219,2025-11-23,269,W007,1,31690,31690
O045220,2025-04-27,450,W004,10,55475,554750
O045221,2025-10-22,575,W010,2,37227,74454
O045222,2025-03-02,398,W008,7,59641,417487
O045223,2025-02-22,578,W010,8,15277,122216
O045224,2025-05-04,293,W008,7,31420,219940
O045225,2025-09-23,622,W003,10,50838,508380
O045226,2025-02-03,249,W001,8,15201,121608
O045227,2025-10-29,350,W003,4,7220,28880
O045228,2025-04-28,535,W009,8,38132,305056
O045229,2025-01-31,359,W006,9,13025,117225
O045230,2025-12-04,278,W006,7,55898,391286
O045231,2025-09-02,145,W008,5,61369,306845
O045232,2025-05-17,511,W002,5,7070,35350
O045233,2025-09-18,296,W004,1,25707,25707
O045234,2025-01-11,165,W003,10,14337,143370
O045235,2025-08-25,585,W009,4,54039,216156
O045236,2025-11-24,244,W002,2,21829,43658
O045237,2025-03-22,324,W004,3,16727,50181
O045238,2025-04-08,114,W001,2,36754,73508
O045239,2025-01-20,218,W009,5,30045,150225
O045240,2025-03-07,527,W009,6,62372,374232
O045241,2025-02-15,500,W001,5,53830,269150
O045242,2025-04-22,286,W003,3,40606,121818
O045243,2025-11-26,152,W005,4,12206,48824
O045244,2025-10-21,379,W007,10,36429,364290
O045245,2025-04-28,438,W006,1,18009,18009
O045246,2025-08-13,165,W008,9,14337,129033
O045247,2025-12-18,210,W006,7,26230,183610
O045248,2025-08-15,503,W007,2,38984,77968
O045249,2025-11-18,253,W005,3,40605,121815
O045250,2025-02-19,179,W010,10,8909,89090
O045251,2025-04-09,160,W004,2,4663,9326
O045252,2025-01-27,123,W010,2,5038,10076
O045253,2025-12-09,109,W007,9,17253,155277
O045254,2025-02-27,143,W010,4,1834,7336
O045255,2025-07-13,487,W009,6,20815,124890
O045256,2025-04-20,392,W002,6,37096,222576
O045257,2025-07-05,518,W008,7,48138,336966
O045258,2025-03-06,615,W007,4,49055,196220
O045259,2025-03-24,176,W008,9,14391,129519
O045260,2025-11-26,376,W009,6,18361,110166
O045261,2025-03-03,286,W002,7,40606,284242
O045262,2025-03-19,403,W007,6,45807,274842
O045263,2025-10-04,527,W009,2,62372,124744
O045264,2025-04-26,612,W010,7,51584,361088
O045265,2025-01-18,366,W001,10,11937,119370
O045266,2025-02-13,290,W004,3,10974,32922
O045267,2025-01-05,379,W008,3,36429,109287
O045268,2025-04-10,505,W004,8,29508,236064
O045269,2025-01-16,476,W010,10,18522,185220
O045270,2025-08-12,135,W006,9,11183,100647
O045271,2025-05-11,412,W010,4,6581,26324
O045272,2025-06-02,219,W007,5,4340,21700
O045273,2025-12-28,258,W009,5,32144,160720
O045274,2025-06-03,614,W009,9,13469,121221
O045275,2025-10-14,297,W002,7,33679,235753
O045276,2025-06-15,177,W001,5,48746,243730
O045277,2025-09-28,232,W007,7,39173,274211
O045278,2025-12-11,318,W006,7,48115,336805
O045279,2025-10-27,439,W004,1,21205,21205
O045280,2025-03-14,342,W009,2,36763,73526
O045281,2025-09-12,347,W008,2,35750,71500
O045282,2025-02-15,428,W007,9,55188,496692
O045283,2025-09-28,613,W003,9,29752,267768
O045284,2025-01-12,348,W002,5,17728,88640
O045285,2025-05-08,527,W001,5,62372,311860
O045286,2025-08-01,256,W008,8,32255,258040
O045287,2025-04-05,626,W001,8,50435,403480
O045288,2025-03-19,438,W008,7,18009,126063
O045289,2025-04-17,315,W006,4,21310,85240
O045290,2025-11-04,227,W003,2,45459,90918
O045291,2025-08-24,364,W009,8,50257,402056
O045292,2025-04-22,554,W005,4,37991,151964
O045293,2025-04-20,539,W003,9,63741,573669
O045294,2025-01-29,279,W004,5,12192,60960
O045295,2025-11-04,459,W009,3,55128,165384
O045296,2025-09-20,226,W010,9,29288,263592
O045297,2025-10-01,198,W005,4,8989,35956
O045298,2025-06-04,298,W008,5,19575,97875
O045299,2025-11-22,202,W001,9,11947,107523
O045300,2025-12-27,324,W010,5,16727,83635
O045301,2025-06-25,139,W003,5,13402,67010
O045302,2025-08-08,515,W007,10,24670,246700
O045303,2025-03-22,169,W001,5,6375,31875
O045304,2025-12-11,152,W002,4,12206,48824
O045305,2025-04-15,359,W002,3,13025,39075
O045306,2025-05-10,560,W002,9,53582,482238
O045307,2025-10-03,185,W002,2,22158,44316
O045308,2025-09-24,596,W008,4,35808,143232
O045309,2025-05-15,356,W002,10,34368,343680
O045310,2025-08-04,275,W010,10,15199,151990
O045311,2025-06-12,576,W010,10,25016,250160
O045312,2025-12-08,478,W002,4,34393,137572
O045313,2025-08-03,625,W007,1,18900,18900
O045314,2025-12-11,571,W004,1,4348,4348
O045315,2025-05-25,391,W003,8,57251,458008
O045316,2025-06-15,188,W004,5,52965,264825
O045317,2025-03-21,182,W010,1,2117,2117
O045318,2025-06-23,172,W002,6,33183,199098
O045319,2025-10-26,387,W007,4,21460,85840
O045320,2025-09-18,505,W007,7,29508,206556
O045321,2025-05-06,583,W010,7,48484,339388
O045322,2025-08-03,566,W006,3,34715,104145
O045323,2025-08-05,294,W009,2,14512,29024
O045324,2025-10-28,402,W002,7,48549,339843
O045325,2025-10-24,174,W005,3,30940,92820
O045326,2025-11-05,456,W002,7,67890,475230
O045327,2025-06-15,227,W006,10,45459,454590
O045328,2025-11-24,313,W001,5,66746,333730
O045329,2025-08-01,119,W009,3,7495,22485
O045330,2025-09-29,607,W001,3,22229,66687
O045331,2025-11-15,302,W001,1,52069,52069
O045332,2025-02-06,155,W009,9,25725,231525
O045333,2025-09-21,271,W009,4,7478,29912
O045334,2025-02-28,310,W001,9,8705,78345
O045335,2025-12-24,606,W001,1,7266,7266
O045336,2025-03-10,279,W005,3,12192,36576
O045337,2025-01-07,136,W010,9,67375,606375
O045338,2025-03-29,339,W003,8,49670,397360
O045339,2025-08-14,639,W005,5,26449,132245
O045340,2025-06-28,303,W004,4,65352,261408
O045341,2025-08-26,207,W003,2,42269,84538
O045342,2025-09-20,534,W005,3,31963,95889
O045343,2025-04-25,420,W001,10,19205,192050
O045344,2025-05-13,304,W010,7,18934,132538
O045345,2025-09-26,125,W001,6,22305,133830
O045346,2025-08-25,147,W010,1,39694,39694
O045347,2025-06-29,472,W006,9,20374,183366
O045348,2025-09-15,309,W002,2,27897,55794
O045349,2025-06-18,233,W004,10,5515,55150
O045350,2025-11-10,494,W008,5,6092,30460
O045351,2025-08-19,622,W006,7,50838,355866
O045352,2025-05-25,432,W002,8,20485,163880
O045353,2025-02-03,623,W001,7,49609,347263
O045354,2025-04-12,399,W003,4,37556,150224
O045355,2025-01-22,484,W004,2,39937,79874
O045356,2025-12-12,236,W009,3,10344,31032
O045357,2025-05-19,189,W003,8,19851,158808
O045358,2025-03-15,551,W010,1,42427,42427
O045359,2025-10-01,457,W005,9,57039,513351
O045360,2025-01-24,228,W007,5,10386,51930
O045361,2025-06-25,565,W010,7,19287,135009
O045362,2025-01-06,380,W010,6,8301,49806
O045363,2025-07-24,529,W004,5,26074,130370
O045364,2025-05-22,402,W003,7,48549,339843
O045365,2025-08-23,274,W004,5,49827,249135
O045366,2025-03-04,327,W009,10,7821,78210
O045367,2025-11-28,216,W009,4,33998,135992
O045368,2025-12-23,634,W008,5,12631,63155
O045369,2025-12-08,198,W010,4,8989,35956
O045370,2025-05-10,571,W010,1,4348,4348
O045371,2025-04-19,640,W004,6,35519,213114
O045372,2025-04-06,585,W007,2,54039,108078
O045373,2025-04-16,570,W009,6,57701,346206
O045374,2025-11-29,598,W003,6,55839,335034
O045375,2025-11-16,285,W002,2,47520,95040
O045376,2025-01-09,380,W005,10,8301,83010
O045377,2025-09-30,466,W003,7,36528,255696
O045378,2025-10-04,532,W005,10,50456,504560
O045379,2025-08-24,435,W009,7,37406,261842
O045380,2025-03-06,393,W003,7,26090,182630
O045381,2025-12-07,107,W005,3,47450,142350
O045382,2025-02-17,296,W002,4,25707,102828
O045383,2025-03-13,144,W010,6,16786,100716
O045384,2025-12-22,589,W002,3,30235,90705
O045385,2025-10-23,128,W007,3,59989,179967
O045386,2025-03-24,582,W003,1,25048,25048
O045387,2025-06-05,471,W005,5,20635,103175
O045388,2025-12-02,492,W001,7,32018,224126
O045389,2025-01-21,179,W003,9,8909,80181
O045390,2025-05-14,476,W007,8,18522,148176
O045391,2025-05-03,393,W004,2,26090,52180
O045392,2025-12-14,287,W009,4,3124,12496
O045393,2025-02-25,646,W008,10,6122,61220
O045394,2025-02-20,463,W005,10,33061,330610
O045395,2025-06-25,407,W008,7,48801,341607
O045396,2025-04-25,591,W002,2,8853,17706
O045397,2025-01-09,302,W007,2,52069,104138
O045398,2025-05-04,173,W008,6,56553,339318
O045399,2025-11-27,272,W002,9,38005,342045
O045400,2025-05-13,335,W008,2,32600,65200
O045401,2025-03-18,606,W006,9,7266,65394
O045402,2025-10-02,617,W003,7,30472,213304
O045403,2025-05-02,310,W007,2,8705,17410
O045404,2026-01-01,250,W004,2,36099,72198
O045405,2025-02-10,323,W010,3,20015,60045
O045406,2025-03-18,286,W006,6,40606,243636
O045407,2025-05-19,235,W010,9,47706,429354
O045408,2025-04-10,316,W002,3,45151,135453
O045409,2025-11-20,587,W001,9,32636,293724
O045410,2025-10-21,446,W003,6,2482,14892
O045411,2025-05-17,177,W007,6,48746,292476
O045412,2025-12-06,289,W010,3,9984,29952
O045413,2025-03-23,143,W007,8,1834,14672
O045414,2025-04-20,143,W008,3,1834,5502
O045415,2025-04-26,552,W006,4,17970,71880
O045416,2025-01-12,587,W001,4,32636,130544
O045417,2025-03-20,119,W010,7,7495,52465
O045418,2025-06-20,600,W001,5,25435,127175
O045419,2025-03-14,255,W007,8,49709,397672
O045420,2025-09-24,132,W005,6,52968,317808
O045421,2025-07-10,420,W006,7,19205,134435
O045422,2025-09-23,533,W006,5,24514,122570
O045423,2025-09-08,415,W009,10,44428,444280
O045424,2025-02-13,193,W002,7,55259,386813
O045425,2025-06-30,596,W005,8,35808,286464
O045426,2025-08-23,414,W004,9,29697,267273
O045427,2025-07-27,335,W003,7,32600,228200
O045428,2025-03-16,219,W009,2,4340,8680
O045429,2025-08-04,521,W004,6,57767,346602
O045430,2025-04-01,313,W004,2,66746,133492
O045431,2025-07-05,280,W009,2,34028,68056
O045432,2025-09-02,451,W002,10,62895,628950
O045433,2025-08-02,421,W008,6,67460,404760
O045434,2025-10-21,619,W006,8,27592,220736
O045435,2025-08-27,412,W006,1,6581,6581
O045436,2025-08-16,496,W007,8,57358,458864
O045437,2025-03-26,139,W004,8,13402,107216
